Wall time,Step,Value
1676103290.0159907,612300,-10.701367378234863
1676103307.2291405,615300,-8.666101455688477
1676103325.1357462,618300,-8.247754096984863
1676103341.8882325,621300,-8.39151382446289
1676103358.600418,624300,-10.635106086730957
1676103376.7473717,627300,-9.29893684387207
1676103394.6515622,630300,-11.250102996826172
1676103411.8521001,633300,-9.854170799255371
1676103428.9421535,636300,-8.696795463562012
1676103446.8636353,639300,-9.46502685546875
1676103463.3213098,642300,-9.128581047058105
1676103480.632108,645300,-7.570187091827393
1676103497.4294896,648300,-9.441737174987793
1676103514.8561025,651300,-9.062511444091797
1676103532.6247225,654300,-8.399134635925293
1676103549.8569167,657300,-8.015963554382324
1676103567.2086663,660300,-9.338582992553711
1676103583.8458,663300,-9.843700408935547
1676103600.3639445,666300,-7.901617527008057
1676103617.6235964,669300,-8.432191848754883
1676103634.2093213,672300,-8.115731239318848
1676103650.439399,675300,-8.02828598022461
1676103667.9636693,678300,-8.616683959960938
1676103684.8096516,681300,-8.439135551452637
1676103702.7222395,684300,-9.134073257446289
1676103720.6773589,687300,-8.632226943969727
1676103737.5421689,690300,-8.608137130737305
1676103755.2751052,693300,-8.012838363647461
1676103771.5216393,696300,-9.74461555480957
1676103788.4039974,699300,-7.74470329284668
1676103806.0679193,702300,-7.861139297485352
1676103822.6755652,705300,-10.975496292114258
1676103840.1995652,708300,-7.915708065032959
1676103857.264254,711300,-8.701986312866211
1676103874.034183,714300,-9.104803085327148
1676103891.211273,717300,-8.179203987121582
1676103908.246285,720300,-8.042885780334473
1676103925.90609,723300,-9.269171714782715
1676103942.3131876,726300,-7.688651084899902
1676103960.4017787,729300,-7.771519184112549
1676103976.6570933,732300,-8.552111625671387
1676103993.9857705,735300,-8.38726806640625
1676104011.1897662,738300,-7.719428062438965
1676104028.413187,741300,-8.817081451416016
1676104045.120333,744300,-7.6857147216796875
1676104062.4366846,747300,-20.483997344970703
1676104079.5212593,750300,-9.647079467773438
1676104096.4389489,753300,-8.430180549621582
1676104114.4891179,756300,-9.403548240661621
1676104132.2218409,759300,-8.002140045166016
1676104148.5997987,762300,-7.83354377746582
1676104165.3960187,765300,-9.107988357543945
1676104183.6470685,768300,-8.342782974243164
1676104201.825975,771300,-7.702751159667969
1676104218.399576,774300,-7.7146806716918945
1676104236.8629625,777300,-8.176183700561523
1676104254.8497949,780300,-8.628471374511719
1676104272.308657,783300,-8.269004821777344
1676104290.0262575,786300,-7.47645378112793
1676104307.514121,789300,-9.55895709991455
1676104325.7016478,792300,-7.5175676345825195
1676104343.9146042,795300,-8.204703330993652
1676104361.9309075,798300,-7.5951457023620605
1676104378.8314319,801300,-7.36147928237915
1676104396.9992766,804300,-10.735970497131348
1676104414.6911635,807300,-7.969257831573486
1676104432.3201854,810300,-8.742359161376953
1676104449.9706624,813300,-7.953122138977051
1676104468.1248188,816300,-7.7264404296875
1676104485.9239113,819300,-7.9111433029174805
1676104504.100914,822300,-8.001296997070312
1676104521.8899274,825300,-8.268961906433105
1676104538.8681328,828300,-7.240786552429199
1676104556.0935133,831300,-11.470437049865723
1676104573.7852948,834300,-7.622424125671387
1676104590.8130615,837300,-7.754474639892578
1676104608.6204085,840300,-7.572548866271973
1676104626.3038855,843300,-8.157571792602539
1676104643.3278694,846300,-7.39483118057251
1676104662.401978,849300,-7.732565879821777
1676104679.868791,852300,-10.117208480834961
1676104696.9317625,855300,-8.19583797454834
1676104714.0333884,858300,-16.72447395324707
1676104730.6871288,861300,-8.274621963500977
1676104747.3774712,864300,-7.800175666809082
1676104764.4747458,867300,-7.874028205871582
1676104782.6218348,870300,-7.541505813598633
1676104799.4583619,873300,-8.733149528503418
1676104815.8876712,876300,-9.502336502075195
1676104833.35843,879300,-8.010200500488281
1676104851.422943,882300,-7.632857799530029
1676104868.3052056,885300,-8.136362075805664
1676104885.6278117,888300,-7.722711563110352
1676104903.3959365,891300,-8.012173652648926
1676104920.6285777,894300,-8.795510292053223
1676104937.2395735,897300,-7.650498390197754
1676104954.929397,900300,-8.44297981262207
1676104971.1783383,903300,-11.297441482543945
1676104988.6908474,906300,-7.164262771606445
1676105006.5736034,909300,-8.05056095123291
1676105024.2546468,912300,-8.359430313110352
1676105041.6291137,915300,-8.603717803955078
1676105059.1273324,918300,-7.975892066955566
1676105076.765845,921300,-7.848083019256592
1676105093.4815006,924300,-8.274822235107422
1676105110.5183995,927300,-7.588695049285889
1676105128.33266,930300,-7.4075703620910645
1676105145.842787,933300,-7.94845724105835
1676105163.2385013,936300,-7.0612006187438965
1676105179.5497825,939300,-7.509461402893066
1676105196.675741,942300,-7.5293474197387695
1676105213.2312093,945300,-7.68488073348999
1676105229.579515,948300,-8.520771980285645
1676105246.4738724,951300,-7.394216537475586
1676105263.6311827,954300,-7.5618977546691895
1676105281.619762,957300,-7.810976505279541
1676105299.759595,960300,-7.402116775512695
1676105316.6199431,963300,-8.298418998718262
1676105333.3507948,966300,-8.343303680419922
1676105350.0624228,969300,-8.587813377380371
1676105366.4645803,972300,-7.302188396453857
1676105384.292256,975300,-8.399991035461426
1676105401.6067412,978300,-8.114831924438477
1676105418.5393765,981300,-7.360872268676758
1676105435.1404073,984300,-9.329580307006836
1676105452.2519445,987300,-7.410682201385498
1676105469.6358893,990300,-8.311781883239746
1676105486.8331263,993300,-7.61907958984375
