Wall time,Step,Value
1676019254.8431525,714300,-10.611156463623047
1676019272.4159799,717300,-9.426985740661621
1676019290.760594,720300,-11.480413436889648
1676019308.470336,723300,-9.865431785583496
1676019326.350303,726300,-10.010979652404785
1676019344.2383676,729300,-8.511777877807617
1676019362.4254563,732300,-8.833348274230957
1676019380.8117297,735300,-11.060182571411133
1676019398.355663,738300,-8.329665184020996
1676019416.239185,741300,-11.409778594970703
1676019433.7546976,744300,-10.773055076599121
1676019451.5825574,747300,-8.378355979919434
1676019469.0937204,750300,-13.094111442565918
1676019485.8221781,753300,-10.915107727050781
1676019503.8164697,756300,-8.55195426940918
1676019521.6471055,759300,-8.443598747253418
1676019539.428394,762300,-8.830331802368164
1676019556.9839792,765300,-9.744406700134277
1676019574.5505002,768300,-9.504378318786621
1676019592.7899303,771300,-9.067752838134766
1676019611.4526727,774300,-11.798513412475586
1676019629.6863818,777300,-11.07228946685791
1676019647.6325834,780300,-12.501192092895508
1676019665.3096476,783300,-9.609058380126953
1676019681.9303222,786300,-7.933767318725586
1676019699.3934786,789300,-10.40388011932373
1676019716.5990343,792300,-8.99752140045166
1676019734.316037,795300,-14.718955039978027
1676019752.2031775,798300,-8.618221282958984
1676019769.0103452,801300,-9.880157470703125
1676019786.2408268,804300,-10.14334487915039
1676019803.9952223,807300,-8.18806266784668
1676019821.9464848,810300,-8.228364944458008
1676019839.938449,813300,-12.67927360534668
1676019858.2512155,816300,-8.390375137329102
1676019876.3058789,819300,-9.838445663452148
1676019893.9969933,822300,-8.559304237365723
1676019912.086863,825300,-7.847764015197754
1676019929.4238925,828300,-8.87842082977295
1676019947.5127542,831300,-9.787870407104492
1676019966.2520902,834300,-9.030719757080078
1676019984.9451005,837300,-7.934807300567627
1676020003.1582701,840300,-9.811275482177734
1676020021.5100603,843300,-11.027400970458984
1676020039.1687248,846300,-8.7579345703125
1676020057.5357318,849300,-8.022928237915039
1676020074.8691561,852300,-15.930034637451172
1676020092.8208296,855300,-9.27900505065918
1676020110.49587,858300,-8.831466674804688
